sex,age,bw,bmi,bfp,height_cm,rmr,pal,nonresting_week,fm0,ffm0,p_ratio,ed_eff,met_ind
0,40.50823388633957,92.35095675925064,28.32529451350651,42.861987480218275,180.56496268578618,1341.286994399458,1.2796668125261992,2625.7942088457967,39.583455524011804,52.76750123523883,0.5,5628.5,4.93067108585744
1,60.94723448860514,55.18075214828766,31.278278061547862,29.103978893249575,132.8227261772164,1207.7374733395275,1.2799820310333152,2367.0135351845165,16.059794458374,39.12095768991366,0.5,5628.5,4.549397919994494
1,41.3924237615761,56.793728421959486,34.09300527591259,39.24592160099574,129.067692986743,1217.7880178779092,1.5585979696310126,4761.777399593027,22.289222130764657,34.50450629119483,0.5,5628.5,5.251814483518468
1,51.8138494416738,80.21618552806885,29.238418544521235,27.639597165247743,165.63574440050917,1793.1193087611155,1.4219107531819177,5295.754226731093,22.171430541285986,58.04475498678286,0.5,5628.5,5.193439279644296
0,57.80655761072931,60.79137427528359,33.30714585684447,47.69511346402934,135.09904256443858,1000.0,1.3587883781013663,2511.5186467095646,28.99451493693925,31.796859338344337,0.5,5628.5,4.22477515006695
1,35.655014940121816,89.91964023778445,27.412286384644375,39.786699704855636,181.11509588756172,2019.2367131289332,1.39110379645231,5528.11801108427,35.77605723709384,54.14358300069061,0.5,5628.5,3.454337710304647
0,36.96723610522885,68.02100601447978,33.54171395440079,42.84615851137821,142.40620069952524,1234.727410432698,1.3915065947546557,3383.8274673611777,29.144388057998118,38.87661795648167,0.5,5628.5,5.182455145747598
1,47.9584319303819,103.30935504212422,39.448105860238684,35.71430778107571,161.82914799690033,1689.2611490885886,1.310128491173392,3667.2160795527193,36.8962210263885,66.41313401573572,0.5,5628.5,5.066272377732423
0,56.196619806514605,84.99821871294188,40.37577164990622,47.62223255096851,145.0923431818846,1306.143519694058,1.5061684591940554,4627.900569948892,40.47804937965802,44.52016933328386,0.5,5628.5,3.9159404384001335
1,31.3688161097422,91.1019413823199,31.625273371565704,34.391951448766186,169.7253339277037,2078.572971057907,1.366980583093369,5339.57144644663,31.33173544909089,59.77020593322901,0.5,5628.5,4.554025794402274
0,56.47442280107024,76.95028367136014,27.084752317572395,45.332374969065704,168.55540303253485,1359.5739225321072,1.4119314419839109,3920.35872474661,34.883391133660716,42.066892537699424,0.5,5628.5,4.315366136244428
0,41.375797436395075,82.08574045745738,39.22351086898156,49.81032986004664,144.66405280678788,1211.7515629057182,1.4893966742335063,4151.190294183183,40.88717808992128,41.1985623675361,0.5,5628.5,4.864950364541425
0,43.17648492967736,96.54079227360957,34.192490913723226,31.756002567759804,168.031250403929,1398.360802611399,1.4969774564896456,4864.676564556428,30.657496473343112,65.88329580026645,0.5,5628.5,5.177484511804676
0,41.28026610714359,96.04553764358288,34.33512040457052,41.97922087935836,167.25122549434616,1303.342304360467,1.3356266344289152,3062.0547378493125,40.31916839216694,55.72636925141594,0.5,5628.5,4.693801462302841
0,59.14702452345898,76.08539339089195,37.27269820284607,36.17236143524153,142.87466621168264,1102.9579279451743,1.330815705460098,2554.1306351819353,27.521883496778806,48.563509894113146,0.5,5628.5,5.484157780937892
1,33.97747585581489,98.86302368890567,32.40242841838224,32.9654307301026,174.67395936809802,1940.2082558430195,1.3215530976475098,4367.159823233166,32.59062159185112,66.27240209705455,0.5,5628.5,3.554244996430494
1,47.774611877922034,82.7287299627806,32.677114730347554,30.960169874228,159.11324286029404,1528.3412005449586,1.3474873611909437,3717.554755437366,25.612955331268235,57.115774631512366,0.5,5628.5,4.349325689745956
0,34.73083541757758,76.19174642979628,37.89740808224063,37.34683565816408,141.79117780588643,1464.316592226286,1.3666411239631988,3758.150768482646,28.455206324221116,47.736540105575166,0.5,5628.5,4.273629739944296
1,60.029838987942924,77.60383265301553,33.40700411619354,32.06929340755002,152.41328370373063,1547.238960974925,1.4493785682570788,4867.072203241374,24.887000788999657,52.71683186401587,0.5,5628.5,4.1119821023215986
1,54.506734906402,93.36474447281759,36.13633406269415,46.12480192562592,160.73831459422735,1657.0962240719934,1.325766358018077,3778.7834126100834,43.06430345645388,50.30044101636371,0.5,5628.5,4.293820907383023
1,37.95366453208926,84.26316509158694,39.03978079633517,34.502126372850164,146.9146817855725,1462.1079338907941,1.343357820252964,3514.183352087154,29.07258370566269,55.19058138592425,0.5,5628.5,3.831325640011803
1,40.016873615757376,111.03827004573097,32.40490071739154,31.860082124143236,185.1104752743328,2029.2430867713592,1.378536048225854,5376.991612692448,35.37688402579783,75.66138601993313,0.5,5628.5,4.5071589227987054
1,42.48113325355327,91.83327644969415,38.65737239625423,29.512644384140636,154.12882735863934,1733.9346884619656,1.2706024873849202,3284.449277625632,27.102428304903004,64.73084814479115,0.5,5628.5,4.227835741779922
1,43.153884234380804,86.68578227804547,31.713639875436016,32.089667243273446,165.32970515912206,1369.785296475796,1.3517369053115178,3372.6282878653146,27.817179080253297,58.86860319779217,0.5,5628.5,4.639340421938835
1,55.199142140629874,102.48701856184918,39.723948319386984,39.84143767263998,160.62318213764797,1972.1677412814838,1.3955462389544795,5460.584728558693,40.832301622866105,61.65471693898308,0.5,5628.5,4.393782380842624
1,47.507454763344725,113.86098396377712,31.477530579416086,27.812701109957626,190.1897637828736,2178.8771988723365,1.4134308194703458,6305.704900985292,31.66781515070211,82.193168813075,0.5,5628.5,3.1208069777354543
0,43.77992652407278,74.69123134490312,30.68119453882151,45.8131073388951,156.02661170585264,1579.5039845524207,1.4290039297837354,4743.293915374398,34.21837398878293,40.47285735612019,0.5,5628.5,4.547030904338018
0,51.94716202237404,60.41401191695642,35.94412483750402,34.557729144402366,129.6447341485674,1036.139404887426,1.3814758362300352,2766.835021512253,20.87771060352877,39.53630131342765,0.5,5628.5,4.581363931851884
0,44.60217399781059,72.80507179927486,39.49643370975714,47.79956819498164,135.7693927766921,1151.8125809367884,1.4145905687772424,3342.714431387567,34.80050994409973,38.004561855175126,0.5,5628.5,5.109579807867347
1,33.86228502200176,97.96090213852911,36.57223907948151,36.032518828490815,163.66303964981998,1810.885245324772,1.4858693064945934,6158.97490801067,35.297780507624964,62.66312163090414,0.5,5628.5,4.173561817918815
0,32.88147470562301,69.38258175804566,36.192718968969686,52.033637670617225,138.45690607846078,1000.0,1.4488703344499583,3142.092341149708,36.10228119850124,33.28030055954442,0.5,5628.5,4.891933269058373
1,40.869269365635205,126.65487196015755,41.58282171737102,36.886476880156046,174.5235232959474,1827.8006901487338,1.4169860159183874,5335.171293745995,46.71852006317476,79.93635189698279,0.5,5628.5,5.19426863615778
1,48.56449569868182,88.70381074301811,34.08974417546689,36.099760814827654,161.30924844295686,1452.711166884194,1.4613892569778555,4691.857281244922,32.02186351186694,56.68194723115117,0.5,5628.5,4.8020809801564885
1,34.157747903196764,98.25814540048226,38.62794494613919,42.562704373144214,159.4900078618721,1766.1236239143373,1.360988040715052,4462.846546601829,41.82132394934147,56.436821451140794,0.5,5628.5,3.7852758245467335
0,47.11387258424769,75.87495860729956,27.818621332900655,44.154513849228564,165.15108533353882,1317.6005113522297,1.5333486372660332,4919.183060335181,33.50221910635653,42.372739500943034,0.5,5628.5,4.3843784487595885
1,39.13344770921799,68.02862482653902,29.383699470083588,24.594129528443066,152.1572355457604,1405.5560157353577,1.4407669739929077,4336.658702832409,16.73104810625758,51.297576720281434,0.5,5628.5,4.353826910930877
1,51.21950791444262,79.10007965723497,31.10577562970365,32.52362929162623,159.46594207955744,1501.3009988252782,1.4368661209600488,4591.072806251723,25.72621667710015,53.37386298013482,0.5,5628.5,4.103368675623129
0,27.886227938130176,78.78864268752908,40.291301887699376,54.18348008772313,139.83830757582197,1310.628355105081,1.4636811147715834,4253.995317224594,42.69042852198465,36.09821416554443,0.5,5628.5,4.257865757888788
1,44.9069959966842,90.99846273082657,30.23450227783131,30.751088412023975,173.4864722732595,1781.9112107143933,1.254189941173584,3170.60734079629,27.983017727939167,63.015445002887404,0.5,5628.5,4.818871119130141
0,29.70671132963995,92.35690993676891,32.29650064589997,39.59291858457843,169.1052000862499,1923.5843606140759,1.322578623002921,4343.550359937901,36.56679615849734,55.790113778271575,0.5,5628.5,4.318978292363537
1,41.00443401569196,98.7512324613291,27.787475721465384,35.51774395243405,188.515348007897,1978.0729495707942,1.4166829849483564,5769.605387509308,35.074209895487805,63.67702256584129,0.5,5628.5,4.006882411595674
1,26.7269876561001,95.74758943619838,28.5612055833597,20.943900907341312,183.09465098329503,2153.9634600472896,1.423589309564752,6386.77126408395,20.053280252685386,75.694309183513,0.5,5628.5,5.002382158044441
0,44.909051171314395,99.59978843547623,34.35675274502175,50.061006602136345,170.26412593499538,1803.8076626499426,1.5001032837747272,6314.630947724762,49.86065666439758,49.73913177107865,0.5,5628.5,4.334435603434863
0,53.45856416346378,104.90644940708118,28.875021347002395,49.83168096895981,190.6074789471616,1775.7174150311744,1.4086767205860726,5079.860589037629,52.27664718439993,52.629802222681256,0.5,5628.5,4.393044753762001
0,32.516423427289425,84.99970174599446,38.896354750000434,33.67810615686767,147.82716551674818,1349.7776709544778,1.3554599611324867,3358.5434291848396,28.626289787036917,56.37341195895754,0.5,5628.5,3.6938945482253245
0,52.43691872698697,57.950828841169354,38.58759185244398,34.11052558268853,122.54793224434812,1000.0,1.4003391308678426,2802.3739160748983,19.767332297247115,38.18349654392224,0.5,5628.5,4.980774985675724
1,48.04760433804874,124.09985527390506,34.786175153242766,25.94903779622165,188.878401164768,1849.0135859648658,1.3657683148598248,4734.174084439035,32.202718350081994,91.89713692382307,0.5,5628.5,3.696264491293368
0,45.87525782546007,100.47295704473801,32.43264234120285,51.130187728908254,176.00841245187078,1584.105620956622,1.438730644771639,4864.969763280735,51.3720115537599,49.10094549097811,0.5,5628.5,4.612227896265181
0,48.47042424761557,81.82946527526266,38.632469396604534,37.737229893825194,145.53874378544438,1478.0542138099868,1.4244413612669475,4391.431397751011,30.880173431813727,50.94929184344893,0.5,5628.5,4.925445849659325
1,41.16368043714544,96.7841588630333,33.36887534696354,30.666226304415055,170.30655154517163,1607.6181196920054,1.336294739433738,3784.4346166954524,29.68004918376237,67.10410967927092,0.5,5628.5,3.825077674466492
1,51.669030704035464,84.816141189469,30.15622181978606,36.36415877244929,167.70684558265987,1796.7780230163532,1.3772452030268103,4744.781230608405,30.84267624680326,53.97346494266573,0.5,5628.5,4.197203009334332
1,53.88015179334618,85.3105585500826,31.906677136639004,33.158033852747614,163.51613145918682,1594.4944937896742,1.437948969364074,4888.15054148315,28.287303884004462,57.023254666078145,0.5,5628.5,5.866306752739296
1,53.831610635277045,101.02401002786425,32.089645921870826,35.4093542024071,177.43113844694136,1924.9475776031043,1.524431741395469,7066.525271521701,35.77194954024172,65.25206048762253,0.5,5628.5,4.423621211948019
0,39.12865136977002,99.04923429504578,34.3264539974038,37.47776080515368,169.8678109726213,1519.0219342020093,1.3821335726830681,4063.2849509039074,37.1214351084335,61.927799186612276,0.5,5628.5,4.622887693709214
1,50.00489186186628,91.39266256905026,32.48322358678658,34.72761578625694,167.7359312751899,1858.26816103727,1.4480817346218586,5828.592146931059,31.738492713810036,59.65416985524023,0.5,5628.5,5.1602497885298515
0,34.73031369681024,56.3890188195153,37.32443263347187,38.82640782690413,122.91380453444958,1000.0,1.387278071077726,2710.9464975440815,21.89383041645473,34.49518840306057,0.5,5628.5,5.2695539102661275
1,45.625626010330265,69.8290014967282,34.83372709053467,27.805156409468488,141.58522767422667,1368.689341021408,1.3791392748033482,3632.4671893015043,19.416063085335367,50.41293841139283,0.5,5628.5,4.260533663184976
1,25.322648962365292,89.25477766113016,30.887466839729726,25.063719488167905,169.99047606675822,1607.032694508555,1.4287422635244984,4823.019845010302,22.370567102773617,66.88421055835654,0.5,5628.5,5.104116163114916
1,36.52641011830641,78.35193282923616,32.49220870485366,26.66080268537394,155.2870501424206,1743.1163308369382,1.5361713603555522,6542.263380539741,20.88925421177938,57.46267861745678,0.5,5628.5,4.2340369982253225
1,49.37323988799164,62.27891642190094,35.97486239036917,36.824037585158656,131.5742651687452,1230.6948814786783,1.3671102389706788,3162.604844277402,22.933611590830346,39.34530483107059,0.5,5628.5,5.023790076647911
1,57.442492893958345,126.79369302177679,30.774207530841906,41.400370284673,202.980999456239,2281.3951093908786,1.3915559961534694,6253.057542740391,52.493058408627185,74.30063461314961,0.5,5628.5,4.997042039886853
0,29.482885122938196,80.9896560584904,28.779242158222463,36.23859184472855,167.75485600779643,1458.1483363383813,1.288856170803503,2948.3660142874214,29.349510895485807,51.64014516300459,0.5,5628.5,4.625275051808896
1,47.34381151876353,77.0826081009414,35.822841289278195,20.49445277865626,146.68921546299813,1460.7980942606207,1.4280105339108367,4376.658805822947,15.797658717804099,61.2849493831373,0.5,5628.5,4.733644682236109
1,49.51596194283712,86.2693223772642,32.53919825706669,46.19925613329857,162.82638065570922,1321.4272924064537,1.3780826757493503,3497.261365648758,39.855785209533344,46.41353716773086,0.5,5628.5,4.60887248299865
1,60.23621401371686,77.635923851987,29.271504344172012,38.6629131230039,162.8579041185966,1491.8139594062566,1.3155941576930221,3295.654389674569,30.016309791135196,47.6196140608518,0.5,5628.5,3.780638537783832
0,50.040437298015235,76.97508820472328,33.283436326152135,38.80853107795556,152.07611818461922,1207.4743780316364,1.4260178635915783,3600.839584094253,29.872901028213736,47.102187176509545,0.5,5628.5,4.412522428722069
0,32.659138473288344,73.28892429018896,34.11994594545828,52.38399657210208,146.55984817397098,1488.160187625673,1.4386561284455066,4569.534104874316,38.39166758790307,34.89725670228589,0.5,5628.5,3.8114509572545323
1,34.67311416955466,115.5226294484518,27.58725305128092,43.889589141933094,204.6347114519682,2131.3861623298176,1.3169026277986735,4728.093129872345,50.702407430883305,64.82022201756848,0.5,5628.5,3.565367791989743
0,49.487301546675255,77.27100240021178,36.90335679155832,40.10244803359078,144.70226763958735,1272.9958475205622,1.4219143909576892,3759.666873888138,30.987563582579618,46.28343881763217,0.5,5628.5,4.493565714903534
0,37.323280733645355,71.53038410736508,33.406719902377745,46.36914094189511,146.32831131205407,1000.0,1.4807214232267616,3365.0499625873313,33.16802462302306,38.36235948434202,0.5,5628.5,4.130639371680823
0,60.01428961969232,102.6753383283518,27.582875514532738,46.64448539916236,192.93601386954475,1887.401992781793,1.4104701316167096,5423.055010735478,47.892383195108614,54.782955133243185,0.5,5628.5,4.27531386146889
1,59.61279567192317,111.85192965489841,38.092055582818716,29.850055051460643,171.35805961842888,1712.2307653764105,1.4667070426862074,5593.771098336162,33.38786257810821,78.4640670767902,0.5,5628.5,4.697609778658239
0,61.172329623207354,66.82129867769515,34.38464439067251,47.94559782240452,139.40398458281268,1372.8431686455021,1.4009543635533617,3853.1322125998636,32.03787112371543,34.78342755397972,0.5,5628.5,4.453239587953541
0,39.867944151625125,90.23434864904209,41.035012047045896,41.151669270348165,148.28890602000487,1390.437256018126,1.3470922448643157,3378.269919740174,37.13294072430668,53.10140792473541,0.5,5628.5,4.604633359409351
0,51.87064357951387,69.34117061497192,31.213723318732146,40.03440722274281,149.04684807444713,1256.4701732196913,1.3265134132185215,2871.7805540565982,27.76032661701473,41.58084399795719,0.5,5628.5,4.772000615884654
1,50.267473424114634,98.3752276377238,32.600230009313016,29.599330440596916,173.71308899206923,2139.9861562635765,1.3466175174653616,5192.296822260257,29.118408700179288,69.25681893754451,0.5,5628.5,4.76574673840792
1,28.486449043307545,96.77323456473366,35.24591017904176,30.762059304219573,165.7002881104575,1995.8053126997077,1.4304769297328663,6014.037003488594,29.769439807414884,67.00379475731877,0.5,5628.5,4.799886082828277
0,39.00360660545361,62.58130715425696,39.27256149602538,42.265807139721915,126.23439439084517,1018.9029516011369,1.3606830735914563,2572.507337924335,26.45049458733524,36.13081256692172,0.5,5628.5,4.437316573887568
0,37.007871937457466,75.44839909458601,36.90403390607765,34.82623860405611,142.98421462432432,1485.0726725231386,1.4115127273637091,4277.884140623165,26.27583949162103,49.17255960296498,0.5,5628.5,4.830917918421857
1,42.1762875611807,91.33961452542303,35.018412722739654,30.271971140081366,161.50328439676935,1582.7480120567113,1.4686766754591865,5192.579534662631,27.650301748597627,63.6893127768254,0.5,5628.5,4.135923183733022
0,61.44188700487828,71.47553985556216,36.96916233418658,36.592420779887696,139.04613357109244,1154.3492726753661,1.3081661882726427,2490.1199070696557,26.154630298643642,45.32090955691852,0.5,5628.5,4.932848427297229
1,56.26605790663301,89.38478886565142,28.829819857571156,40.593317666222944,176.08033060211648,1831.5384031767892,1.3147741101306571,4035.6460972106897,36.284251289516554,53.10053757613486,0.5,5628.5,4.994984770224991
0,39.882551873005966,69.21979676453267,35.98671290992805,40.17747021166073,138.68965579061228,1155.7626398837062,1.4514531602509795,3652.408873928597,27.810763225642212,41.40903353889046,0.5,5628.5,5.2579872396045815
1,46.56629877737768,90.23796118939947,34.31386951284435,30.41359104068523,162.16599440098128,1849.9566820383136,1.2752243378437924,3564.0717199758583,27.444604479596215,62.793356709803255,0.5,5628.5,5.450775581825009
0,36.47732927533634,83.2649876249127,31.136525338857016,46.20856649754077,163.52951091681933,1501.9097515510473,1.3408309006076657,3583.2807727680524,38.475557175826886,44.78943044908582,0.5,5628.5,4.535164444491653
1,39.38238330670782,98.1649890169791,30.731457018056226,36.44577117465957,178.72558841552518,2113.8118587495937,1.3892612751751552,5759.775697320623,35.77698727075791,62.3880017462212,0.5,5628.5,4.55333336610839
0,30.537208853040404,80.88485085677445,31.29134460826336,47.09754754833836,160.7760971005777,1383.7534702428038,1.5423359381549366,5253.214655214962,38.09478109167192,42.79006976510253,0.5,5628.5,4.320922800088359
1,49.68169164712841,122.3241014149294,29.25123780777742,35.14682681560781,204.4955645738929,2541.076047207801,1.4070684722527855,7240.743610905187,42.9930400780537,79.3310613368757,0.5,5628.5,4.960150304441218
1,50.09157025809742,83.97493448670608,31.125423397929822,29.74648753658623,164.25447215753414,1635.219161528694,1.3229343276612804,3696.4788035497804,24.979593420944475,58.9953410657616,0.5,5628.5,4.139103026426932
1,55.990608385059275,100.74748238587712,28.4445528088941,34.183454450258004,188.1991015954402,1875.9126039892883,1.418736148507878,5498.586931123011,34.43896975115801,66.30851263471911,0.5,5628.5,4.717388045790964
0,57.322784216481736,86.66904932743053,35.35995709342589,38.741673319164946,156.5583197806489,1298.761250221023,1.3782836000768839,3439.100569617742,33.57703995925906,53.09200936817147,0.5,5628.5,4.59657363159142
0,35.22593243972155,87.26212205653553,33.620283815220176,41.21158801340144,161.10617894678464,1351.999652196002,1.290962306084365,2753.666556397456,35.96210623369093,51.3000158228446,0.5,5628.5,4.158017335150436
1,52.68358011704656,89.2543543198705,29.320239152176228,26.152491616217027,174.4740941219821,1631.7713132441297,1.403181046537839,4605.2948604893445,23.342237530612774,65.91211678925772,0.5,5628.5,4.120053486665
1,34.15183523224844,61.12313772223658,35.6515022868219,28.593497870432547,130.9374572166412,1232.0931913311083,1.4292981603531028,3702.547382954198,17.47724308294927,43.645894639287306,0.5,5628.5,3.9178481370392833
0,42.259275931895814,83.2645094359784,29.997348784497984,38.49900731341184,166.60519048697063,1539.9870729856254,1.5362092290255394,5780.286967804435,32.056009577233816,51.20849985874458,0.5,5628.5,4.876425483478868
0,46.17226814228895,109.29837911135184,33.44132153441447,36.35277028981878,180.786145321064,1939.9767595406493,1.4488646733298174,6095.509241070558,39.732988688845005,69.56539042250682,0.5,5628.5,5.056941398285736
0,29.5137709516232,76.85034678718006,39.44213352492908,40.95424382680771,139.58627451060494,1111.429341912994,1.4624244344076698,3597.6645937274343,31.47347840496901,45.37686838221104,0.5,5628.5,3.9660671974076687
1,35.09126123402921,90.57031033973419,36.47200299215259,28.83264632762196,157.5843630006468,2003.8556138620077,1.5067398958008644,7108.035094778877,26.11381725808518,64.45649308164901,0.5,5628.5,5.297625240657546
1,39.18160327105118,122.04571228223895,34.37268100994321,32.09433767466747,188.43195731900897,2060.425490720985,1.3674491806893032,5299.711609057471,39.16976301731488,82.87594926492407,0.5,5628.5,4.018183301347828
1,33.83062666501469,80.72437243076224,34.38103303503312,33.53402161274085,153.22967409446653,1675.5066337513656,1.4151663133454582,4869.297384842893,27.07012849768123,53.65424393308101,0.5,5628.5,3.771644375862217
1,60.330300749453805,113.77681179227709,28.322572579630474,26.7525085019479,200.42898667952923,2275.159471457063,1.546164438191913,8698.278361677498,30.438151247974186,83.3386605443029,0.5,5628.5,5.2003910433364435
0,39.724053530361346,77.83115401480914,32.74762673259909,43.81250217656278,154.1653663049362,1354.4485432216854,1.4126955249825348,3912.8239682469207,34.09977604678218,43.73137796802696,0.5,5628.5,5.355901732857983
0,45.78195731285727,79.2510168914431,31.496449661245176,47.45786347840825,158.62499474216054,1373.1789938406275,1.3191981803917527,3068.2136533027433,37.61083940159133,41.64017748985177,0.5,5628.5,3.925843808026916
0,64.67712678570368,89.63918148736624,33.23401319931778,52.47495109045669,164.23191128841174,1206.8218698069493,1.5343854322699169,4514.3561859870315,47.038116643381144,42.6010648439851,0.5,5628.5,3.958006091921834
1,47.56523647549302,78.36149810090174,40.50003893811061,32.70228353401392,139.09888370250889,1388.3038550817996,1.3735206459941351,3629.921069504114,25.62599929045782,52.73549881044392,0.5,5628.5,4.180456853825033
0,43.32345744566613,90.19946311079039,36.83535074486232,39.69980516365153,156.483867615454,1731.3893655361321,1.3517715012779703,4263.374054879504,35.80901111364352,54.39045199714687,0.5,5628.5,3.5971980129622407
0,60.0945019471652,89.86048621580136,34.65179323783936,52.390695946277205,161.03546248514118,1396.7071550486276,1.4282099760784672,4186.587562163978,47.07853410916683,42.78195210663453,0.5,5628.5,4.38318729245792
0,37.564246636315914,78.28764590147371,35.743057020526486,42.92270181904351,147.99627006940008,1530.6917473446404,1.3734510073102657,4001.468624491567,33.6031728114382,44.68447309003551,0.5,5628.5,4.849718189954621
0,35.994382977817025,64.81029053843376,36.06889986978771,40.55340904255043,134.04651765309694,1205.5562334115723,1.3852076151183421,3250.7260909446622,26.2827822237164,38.527508314717366,0.5,5628.5,3.6947798070177806
1,46.71139774222454,98.78502275819555,33.04748791432724,27.33825790223855,172.89256836261336,2060.1491328609986,1.3430273370469823,4946.812296754706,27.006104290420545,71.77891846777501,0.5,5628.5,4.194287839129552
0,43.762025752623735,72.42339701009693,38.18157103583029,47.49584771889771,137.72492631578405,1104.0290005060945,1.2800264741853287,2164.1014388705185,34.39810635676835,38.02529065332858,0.5,5628.5,4.286715038020013
0,54.47374896567341,62.415929288332435,34.73208856393877,47.996432449440036,134.0547696071805,1073.849307364166,1.2977608885383847,2238.252267419581,29.957419338564737,32.4585099497677,0.5,5628.5,5.441287318683367
1,28.976606951841298,107.79174434873222,36.16536380351066,31.94587512994481,172.64194926036654,1764.0814481189486,1.357414477697788,4413.557745770539,34.43501605003534,73.35672829869688,0.5,5628.5,4.897642912515696
0,48.9790518895818,79.29576473479518,27.263904352923028,39.2474522515794,170.5418505368528,1449.277047613103,1.3874682028457275,3930.8414114494753,31.121567401813483,48.174197332981706,0.5,5628.5,4.305005376155176
0,51.679348639039766,76.52828701036967,33.88555614696809,44.86191586348736,150.2808653644319,1361.9604146694676,1.4752970864632273,4531.350718794528,34.33205573036017,42.1962312800095,0.5,5628.5,4.018589790437316
0,62.697800531581635,86.4811961766602,32.100492180125585,33.780964063998375,164.13643573086404,1279.208748914814,1.3426936677783008,3068.637166137963,29.214181802553522,57.26701437410668,0.5,5628.5,5.1746689120602145
1,34.631431273119745,87.95270486949853,28.16574612971152,26.7818583334267,176.71115677386018,2129.009059027723,1.433170601669982,6455.568945419166,23.555368818565984,64.39733605093255,0.5,5628.5,4.166637641965739
0,38.37148256506641,62.25344555574209,35.053627820731215,28.498755220618108,133.26472611847336,1094.96913492166,1.5137683732434284,3937.9235784032576,17.741457065331698,44.51198849041039,0.5,5628.5,4.694109261276348
1,60.23908385785709,86.85270314244266,39.698596987160236,26.361603544919532,147.9122320070539,1478.1163310614245,1.3842432468823163,3975.693528217729,22.895765270456604,63.95693787198606,0.5,5628.5,4.8026256706114285
1,49.34201098205938,85.48209468176047,36.09672982941572,26.40251278552024,153.88760774595508,1764.3518035294312,1.5546941795755271,6850.729732989516,22.569420977682327,62.912673704078145,0.5,5628.5,4.984319123421889
1,28.676959580326674,70.07631455808146,28.589387106610417,19.663140992045278,156.5608621162397,1707.2812105759324,1.4296491923456895,5134.723952616443,13.779204533584709,56.29711002449675,0.5,5628.5,4.682820339653433
0,31.276653242156648,98.59580077921129,28.189082888462615,43.76552144504456,187.02029426148738,2090.8344448044622,1.5334836265103613,7807.981594329436,43.15096633393913,55.44483444527216,0.5,5628.5,4.356298971785189
1,54.07585650315548,102.87261021588708,31.900088904573966,31.169250870590847,179.57833186891506,1969.1585234918416,1.3613618435052743,4981.051279421952,32.06462195531491,70.80798826057216,0.5,5628.5,3.888160310231234
0,47.588032889503296,102.51461509704228,30.731441017215722,44.8216753518491,182.6423263341798,1842.17096042983,1.433310083711717,5587.618771526006,45.948767966993984,56.5658471300483,0.5,5628.5,4.004947476907038
0,47.53161496583654,97.8354019272975,27.62524757802873,47.48330070822459,188.18930021319034,1628.563957611981,1.327806921673975,3736.981763857786,46.45547809623883,51.37992383105867,0.5,5628.5,4.635272429765014
1,57.680364467603084,119.7173999165984,27.877156775002558,30.85980088831658,207.23084567705303,2353.035965158977,1.507450123061798,8358.338730621317,36.94455124293195,82.77284867366645,0.5,5628.5,4.482788357546394
0,38.19959511271825,86.94814861614141,31.90129129683706,43.4679267932183,165.0920035495749,1597.87057355088,1.3704126375361778,4143.100175132987,37.79455758852299,49.15359102761842,0.5,5628.5,4.326040104608066
0,35.24103128160098,70.19355124504732,29.403150603283738,45.98311798251974,154.50824986567466,1277.9525399295235,1.3277449965499115,2931.8978555310664,32.27718348513056,37.91636775991676,0.5,5628.5,4.552745266519815
0,48.86933936931673,86.25433496329511,30.206544441479835,49.86989619334068,168.98180415459007,1788.5045911297034,1.4081044855381688,5109.277222319483,43.01494730845163,43.239387654843476,0.5,5628.5,5.1464342790099815
0,57.792465174129504,93.549983103375,38.24470086696265,40.59154098018363,156.3998104909076,1458.905945692494,1.3302426983290347,3372.55125279633,37.97337972836132,55.576603375013676,0.5,5628.5,3.5034670663790033
0,38.99347833464678,78.84331780845518,43.5457982530897,49.05208753342082,134.557936274067,1349.235102834621,1.3580949746695683,3382.080169809992,38.6742932656566,40.16902454279858,0.5,5628.5,3.8587895983617813
1,50.80094086309076,96.65698628559966,37.10752852906718,28.289378379338658,161.3933402400274,1800.8545376435266,1.3793207501357798,4781.7104587305585,27.34366058039876,69.3133257052009,0.5,5628.5,3.0405782065989895
1,34.909930838717926,98.75636703612014,30.664179447793117,35.82499222164998,179.4596757273561,1526.8546729202628,1.3242707492186185,3465.8001611506165,35.379460809074146,63.37690622704599,0.5,5628.5,4.225814115823427
0,35.69932965921767,89.45158028857922,29.969620303123282,53.48825021122864,172.76405475057922,1618.16562282481,1.2814981584594616,3188.574500353142,47.84608508265333,41.60549520592589,0.5,5628.5,3.9315326205629106
1,58.664045891068376,119.55934922450658,34.312245570219815,38.57189490840305,186.66685072019726,2131.115267537544,1.3779837284199947,5638.6882616163075,46.116306536047276,73.4430426884593,0.5,5628.5,4.155890815057354
0,33.3871574742816,78.95416574246059,36.797257832385434,48.14863025620069,146.48049421640928,1787.703824550721,1.3409132785782325,4266.163803681022,38.01534933520522,40.938816407255366,0.5,5628.5,3.661337737454217
0,27.546492377848136,117.22965941419608,35.182600968727456,42.3789820472216,182.53862729146414,1813.5874999290772,1.436791087988323,5545.11200079231,49.680736317161184,67.5489230970349,0.5,5628.5,4.266378239846172
0,53.721555703772545,62.78761093873077,37.0947336259053,43.16257826290671,130.10106475268722,1059.55468155668,1.2502481231333753,1856.0609929171821,27.100751710839045,35.68685922789173,0.5,5628.5,4.353365306558508
